# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.7022556391	0.4670343542	0.6230317058	1.334016867	1.528708717	1.49308844
0.7052631579	0.4677261113	0.6239128816	1.33392784	1.530972994	1.495200168
0.7082706767	0.4684178685	0.6247940574	1.333839077	1.533237272	1.497311896
0.7112781955	0.4691096257	0.6256752331	1.333750575	1.535501549	1.499423624
0.7142857143	0.4698013829	0.6265564089	1.333662334	1.537765826	1.501535351
0.7172932331	0.47049314	0.6274375847	1.333574353	1.540030103	1.503647079
0.7203007519	0.4711848972	0.6283187605	1.33348663	1.54229438	1.505758807
0.7233082707	0.4718766544	0.6291999363	1.333399164	1.544558657	1.507870535
0.7263157895	0.4725684116	0.630081112	1.333311954	1.546822935	1.509982263
0.7293233083	0.4732601687	0.6309622878	1.333224999	1.549087212	1.51209399
0.7323308271	0.4739519259	0.6318434636	1.333138298	1.551351489	1.514205718
0.7353383459	0.4746436831	0.6327246394	1.333051849	1.553615766	1.516317446
0.7383458647	0.4753354402	0.6336058152	1.332965652	1.555880043	1.518429174
0.7413533835	0.4760271974	0.6344869909	1.332879706	1.55814432	1.520540902
0.7443609023	0.4767189546	0.6353681667	1.332794009	1.560408598	1.522652629
0.7473684211	0.4774107118	0.6362493425	1.332708561	1.562672875	1.524764357
0.7503759398	0.4781024689	0.6371305183	1.332623359	1.564937152	1.526876085
0.7533834586	0.4787942261	0.638011694	1.332538404	1.567201429	1.528987813
0.7563909774	0.4794859833	0.6388928698	1.332453694	1.569465706	1.531099541
0.7593984962	0.4801777405	0.6397740456	1.332369229	1.571729983	1.533211268
0.762406015	0.4808694976	0.6406552214	1.332285006	1.573994261	1.535322996
0.7654135338	0.4815612548	0.6415363972	1.332201025	1.576258538	1.537434724
0.7684210526	0.482253012	0.6424175729	1.332117285	1.578522815	1.539546452
0.7714285714	0.4829447692	0.6432987487	1.332033785	1.580787092	1.54165818
0.7744360902	0.4836365263	0.6441799245	1.331950524	1.583051369	1.543769907
0.777443609	0.4843282835	0.6450611003	1.3318675	1.585315646	1.545881635
