# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.3954887218	0.377217628	0.5066059713	1.343007149	1.297627587	1.277992543
0.3984962406	0.3778755726	0.5074439816	1.342886438	1.299890915	1.280106555
0.4015037594	0.3785335172	0.508281992	1.342766146	1.302154243	1.282220566
0.4045112782	0.3791914619	0.5091200023	1.342646271	1.30441757	1.284334578
0.407518797	0.3798494065	0.5099580127	1.342526812	1.306680898	1.28644859
0.4105263158	0.3805073511	0.510796023	1.342407766	1.308944226	1.288562602
0.4135338346	0.3811652957	0.5116340334	1.34228913	1.311207553	1.290676613
0.4165413534	0.3818232404	0.5124720437	1.342170904	1.313470881	1.292790625
0.4195488722	0.382481185	0.513310054	1.342053084	1.315734209	1.294904637
0.422556391	0.3831391296	0.5141480644	1.341935669	1.317997536	1.297018649
0.4255639098	0.3837970742	0.5149860747	1.341818657	1.320260864	1.29913266
0.4285714286	0.3844550188	0.5158240851	1.341702045	1.322524192	1.301246672
0.4315789474	0.3851129635	0.5166620954	1.341585832	1.324787519	1.303360684
0.4345864662	0.3857709081	0.5175001057	1.341470015	1.327050847	1.305474695
0.437593985	0.3864288527	0.5183381161	1.341354592	1.329314175	1.307588707
0.4406015038	0.3870867973	0.5191761264	1.341239562	1.331577502	1.309702719
0.4436090226	0.3877447419	0.5200141368	1.341124922	1.33384083	1.311816731
0.4466165414	0.3884026866	0.5208521471	1.34101067	1.336104158	1.313930742
